sido,sigungu,eupmyeondong,rank1_category,rank1_score,rank2_category,rank2_score,rank3_category,rank3_score,is_general
경상남도,밀양시,부북면,OFFICE_LUNCH,0.6135,PREMIUM,0.6067,,,False
경상남도,밀양시,산내면,GENERAL,0.384,,,,,False
경상남도,밀양시,산외면,TOURIST_DINING,0.7907,,,,,False
경상남도,밀양시,삼랑진읍,TOURIST_DINING,0.7153,,,,,False
경상남도,밀양시,삼문동,TOURIST_DINING,0.6185,PREMIUM,0.6121,FAMILY_RESIDENTIAL,0.6081,False
경상남도,밀양시,상남면,FAMILY_RESIDENTIAL,0.689,,,,,False
경상남도,밀양시,상동면,TOURIST_DINING,0.7827,,,,,False
경상남도,밀양시,청도면,TOURIST_DINING,0.8002,,,,,False
경상남도,밀양시,초동면,GENERAL,0.3618,,,,,False
경상남도,밀양시,하남읍,FAMILY_RESIDENTIAL,0.6078,,,,,False
경상남도,사천시,곤명면,GENERAL,0.26839999999999997,,,,,False
경상남도,사천시,곤양면,GENERAL,0.3053,,,,,False
경상남도,사천시,남양동,GENERAL,0.33440000000000003,,,,,False
경상남도,사천시,동서금동,TOURIST_DINING,0.7356,PREMIUM,0.6578,,,False
경상남도,사천시,동서동,TOURIST_DINING,0.7231,PREMIUM,0.6099,,,False
경상남도,사천시,벌용동,FAMILY_RESIDENTIAL,0.6502,PREMIUM,0.6217,OFFICE_LUNCH,0.6011,False
경상남도,사천시,사남면,GENERAL,0.34840000000000004,,,,,False
경상남도,사천시,사천읍,TOURIST_DINING,0.6731,PREMIUM,0.6267,,,False
경상남도,사천시,서포면,TOURIST_DINING,0.7836,,,,,False
경상남도,사천시,선구동,TOURIST_DINING,0.7381,PREMIUM,0.646,,,False
경상남도,사천시,용현면,GENERAL,0.4051,,,,,True
경상남도,사천시,정동면,FAMILY_RESIDENTIAL,0.6272,,,,,False
경상남도,사천시,축동면,TOURIST_DINING,0.7435,,,,,False
경상남도,사천시,향촌동,FAMILY_RESIDENTIAL,0.6337,PREMIUM,0.6176,TOURIST_DINING,0.6011,False
경상남도,산청군,금서면,TOURIST_DINING,0.773,,,,,False
경상남도,산청군,단성면,GENERAL,0.37050000000000005,,,,,False
경상남도,산청군,산청읍,TOURIST_DINING,0.717,,,,,False
경상남도,산청군,삼장면,TOURIST_DINING,0.7785,,,,,False
경상남도,산청군,생비량면,TOURIST_DINING,0.7443,,,,,False
경상남도,산청군,생초면,GENERAL,0.397,,,,,False
경상남도,산청군,시천면,TOURIST_DINING,0.7814,,,,,False
경상남도,산청군,신등면,TOURIST_DINING,0.757,,,,,False
경상남도,산청군,신안면,TOURIST_DINING,0.7295,,,,,False
경상남도,산청군,오부면,GENERAL,0.4104,,,,,True
경상남도,산청군,차황면,GENERAL,0.352,,,,,False
경상남도,양산시,강서동,GENERAL,0.4047,,,,,True
경상남도,양산시,덕계동,FAMILY_RESIDENTIAL,0.6154,,,,,False
경상남도,양산시,동면,FAMILY_RESIDENTIAL,0.6241,,,,,False
경상남도,양산시,물금읍,FAMILY_RESIDENTIAL,0.6179,,,,,False
경상남도,양산시,삼성동,GENERAL,0.4177,,,,,True
경상남도,양산시,상북면,GENERAL,0.33520000000000005,,,,,False
경상남도,양산시,서창동,OFFICE_LUNCH,0.6185,CAMPUS_CASUAL,0.6153,,,False
경상남도,양산시,소주동,OFFICE_LUNCH,0.6224,,,,,False
경상남도,양산시,양주동,OFFICE_LUNCH,0.6292,,,,,False
경상남도,양산시,원동면,TOURIST_DINING,0.7967,,,,,False
경상남도,양산시,중앙동,OFFICE_LUNCH,0.644,,,,,False
경상남도,양산시,평산동,OFFICE_LUNCH,0.6354,PREMIUM,0.6253,,,False
경상남도,양산시,하북면,TOURIST_DINING,0.76,,,,,False
경상남도,의령군,가례면,FAMILY_RESIDENTIAL,0.6109,,,,,False
경상남도,의령군,궁류면,TOURIST_DINING,0.7813,,,,,False
경상남도,의령군,낙서면,TOURIST_DINING,0.8132,,,,,False
경상남도,의령군,대의면,TOURIST_DINING,0.7717,,,,,False
경상남도,의령군,봉수면,FAMILY_RESIDENTIAL,0.6071,,,,,False
경상남도,의령군,부림면,TOURIST_DINING,0.7757,,,,,False
경상남도,의령군,용덕면,GENERAL,0.3426,,,,,False
경상남도,의령군,유곡면,TOURIST_DINING,0.7748,,,,,False
경상남도,의령군,의령읍,OFFICE_LUNCH,0.6392,,,,,False
경상남도,의령군,정곡면,GENERAL,0.3669,,,,,False
경상남도,의령군,지정면,TOURIST_DINING,0.7183,,,,,False
경상남도,의령군,칠곡면,GENERAL,0.3981,,,,,False
경상남도,의령군,화정면,GENERAL,0.4269,,,,,True
경상남도,진주시,가호동,CAMPUS_CASUAL,0.6761,,,,,False
경상남도,진주시,금곡면,FAMILY_RESIDENTIAL,0.6677,TOURIST_DINING,0.6628,,,False
경상남도,진주시,금산면,GENERAL,0.37150000000000005,,,,,False
경상남도,진주시,내동면,GENERAL,0.4069,,,,,True
경상남도,진주시,대곡면,TOURIST_DINING,0.7433,,,,,False
경상남도,진주시,대평면,TOURIST_DINING,0.8075,,,,,False
경상남도,진주시,명석면,TOURIST_DINING,0.7336,,,,,False
경상남도,진주시,문산읍,GENERAL,0.4217,,,,,True
경상남도,진주시,미천면,GENERAL,0.4104,,,,,True
경상남도,진주시,사봉면,GENERAL,0.4277,,,,,True
경상남도,진주시,상대동,CAMPUS_CASUAL,0.6515,TOURIST_DINING,0.6358,,,False
경상남도,진주시,상봉동,TOURIST_DINING,0.7205,CAMPUS_CASUAL,0.6106,NIGHTLIFE_DINING,0.6037,False
경상남도,진주시,상평동,CAMPUS_CASUAL,0.6311,,,,,False
경상남도,진주시,성북동,TOURIST_DINING,0.707,NIGHTLIFE_DINING,0.6638,CAMPUS_CASUAL,0.6173,False
경상남도,진주시,수곡면,GENERAL,0.39470000000000005,,,,,False
경상남도,진주시,신안동,CAMPUS_CASUAL,0.6305,,,,,False
경상남도,진주시,이반성면,GENERAL,0.26,,,,,False
경상남도,진주시,이현동,CAMPUS_CASUAL,0.6035,,,,,False
경상남도,진주시,일반성면,GENERAL,0.2914,,,,,False
경상남도,진주시,정촌면,GENERAL,0.28390000000000004,,,,,False
경상남도,진주시,중앙동,TOURIST_DINING,0.6735,CAMPUS_CASUAL,0.6567,NIGHTLIFE_DINING,0.6129,False
경상남도,진주시,지수면,TOURIST_DINING,0.7352,,,,,False
경상남도,진주시,진성면,TOURIST_DINING,0.7431,,,,,False
경상남도,진주시,집현면,GENERAL,0.38049999999999995,,,,,False
경상남도,진주시,천전동,CAMPUS_CASUAL,0.6662,TOURIST_DINING,0.6528,,,False
경상남도,진주시,초장동,FAMILY_RESIDENTIAL,0.6574,PREMIUM,0.6124,,,False
경상남도,진주시,충무공동,OFFICE_LUNCH,0.6878,FAMILY_RESIDENTIAL,0.658,,,False
경상남도,진주시,판문동,FAMILY_RESIDENTIAL,0.6168,TOURIST_DINING,0.6042,,,False
경상남도,진주시,평거동,CAMPUS_CASUAL,0.7019,FAMILY_RESIDENTIAL,0.6019,TOURIST_DINING,0.6009,False
경상남도,진주시,하대동,FAMILY_RESIDENTIAL,0.6092,,,,,False
경상남도,창녕군,계성면,GENERAL,0.37770000000000004,,,,,False
경상남도,창녕군,고암면,TOURIST_DINING,0.743,,,,,False
경상남도,창녕군,길곡면,TOURIST_DINING,0.8243,,,,,False
경상남도,창녕군,남지읍,GENERAL,0.3316,,,,,False
경상남도,창녕군,대지면,GENERAL,0.3829,,,,,False
경상남도,창녕군,대합면,GENERAL,0.2924,,,,,False
경상남도,창녕군,도천면,GENERAL,0.4475,,,,,True
경상남도,창녕군,부곡면,TOURIST_DINING,0.7662,,,,,False
경상남도,창녕군,성산면,GENERAL,0.2623,,,,,False
경상남도,창녕군,영산면,GENERAL,0.30679999999999996,,,,,False
경상남도,창녕군,유어면,GENERAL,0.3798,,,,,False
경상남도,창녕군,이방면,GENERAL,0.3661,,,,,False
경상남도,창녕군,장마면,GENERAL,0.34940000000000004,,,,,False
경상남도,창녕군,창녕읍,GENERAL,0.3418,,,,,False
경상남도,창원시 마산합포구,가포동,PREMIUM,0.5513,,,,,False
경상남도,창원시 마산합포구,교방동,TOURIST_DINING,0.6406,FAMILY_RESIDENTIAL,0.6173,,,False
경상남도,창원시 마산합포구,구산면,TOURIST_DINING,0.7948,,,,,False
경상남도,창원시 마산합포구,문화동,TOURIST_DINING,0.6435,CAMPUS_CASUAL,0.6012,,,False
경상남도,창원시 마산합포구,반월중앙동,CAMPUS_CASUAL,0.5837,,,,,False
경상남도,창원시 마산합포구,산호동,OFFICE_LUNCH,0.6497,TOURIST_DINING,0.6367,,,False
경상남도,창원시 마산합포구,오동동,TOURIST_DINING,0.7121,PREMIUM,0.6919,NIGHTLIFE_DINING,0.6556,False
경상남도,창원시 마산합포구,완월동,TOURIST_DINING,0.6177,,,,,False
경상남도,창원시 마산합포구,월영동,CAMPUS_CASUAL,0.6311,TOURIST_DINING,0.6262,,,False
경상남도,창원시 마산합포구,자산동,TOURIST_DINING,0.654,,,,,False
경상남도,창원시 마산합포구,진동면,GENERAL,0.35850000000000004,,,,,False
경상남도,창원시 마산합포구,진북면,GENERAL,0.3882,,,,,False
경상남도,창원시 마산합포구,진전면,GENERAL,0.4161,,,,,True
경상남도,창원시 마산합포구,합포동,TOURIST_DINING,0.7188,PREMIUM,0.6834,NIGHTLIFE_DINING,0.6081,False
경상남도,창원시 마산합포구,현동,GENERAL,0.36539999999999995,,,,,False
경상남도,창원시 마산회원구,구암1동,GENERAL,0.4183,,,,,True
경상남도,창원시 마산회원구,구암2동,GENERAL,0.4148,,,,,True
경상남도,창원시 마산회원구,내서읍,OFFICE_LUNCH,0.644,TOURIST_DINING,0.6367,,,False
경상남도,창원시 마산회원구,봉암동,GENERAL,0.3974,,,,,False
경상남도,창원시 마산회원구,석전동,FAMILY_RESIDENTIAL,0.6021,,,,,False
경상남도,창원시 마산회원구,양덕1동,FAMILY_RESIDENTIAL,0.6242,TOURIST_DINING,0.618,,,False
경상남도,창원시 마산회원구,양덕2동,FAMILY_RESIDENTIAL,0.6003,,,,,False
경상남도,창원시 마산회원구,합성1동,TOURIST_DINING,0.6822,PREMIUM,0.6081,,,False
경상남도,창원시 마산회원구,합성2동,GENERAL,0.37960000000000005,,,,,False
경상남도,창원시 마산회원구,회성동,GENERAL,0.36439999999999995,,,,,False
경상남도,창원시 마산회원구,회원1동,TOURIST_DINING,0.6303,FAMILY_RESIDENTIAL,0.6074,,,False
경상남도,창원시 마산회원구,회원2동,FAMILY_RESIDENTIAL,0.7155,PREMIUM,0.6504,,,False
경상남도,창원시 성산구,가음정동,FAMILY_RESIDENTIAL,0.7031,PREMIUM,0.6448,OFFICE_LUNCH,0.6338,False
경상남도,창원시 성산구,반송동,FAMILY_RESIDENTIAL,0.6781,,,,,False
경상남도,창원시 성산구,사파동,FAMILY_RESIDENTIAL,0.6027,,,,,False
경상남도,창원시 성산구,상남동,NIGHTLIFE_DINING,0.6666,OFFICE_LUNCH,0.6633,PREMIUM,0.6499,False
경상남도,창원시 성산구,성주동,OFFICE_LUNCH,0.6809,FAMILY_RESIDENTIAL,0.6768,PREMIUM,0.6549,False
경상남도,창원시 성산구,용지동,NIGHTLIFE_DINING,0.6361,OFFICE_LUNCH,0.6336,,,False
경상남도,창원시 성산구,웅남동,GENERAL,0.38460000000000005,,,,,False
경상남도,창원시 성산구,중앙동,OFFICE_LUNCH,0.6545,NIGHTLIFE_DINING,0.654,PREMIUM,0.635,False
경상남도,창원시 의창구,대산면,OFFICE_LUNCH,0.6564,,,,,False
경상남도,창원시 의창구,동읍,GENERAL,0.3657,,,,,False
경상남도,창원시 의창구,명곡동,CAMPUS_CASUAL,0.6354,,,,,False
경상남도,창원시 의창구,봉림동,FAMILY_RESIDENTIAL,0.6192,,,,,False
경상남도,창원시 의창구,북면,FAMILY_RESIDENTIAL,0.6265,,,,,False
경상남도,창원시 의창구,의창동,GENERAL,0.35129999999999995,,,,,False
경상남도,창원시 의창구,팔룡동,GENERAL,0.365,,,,,False
경상남도,창원시 진해구,경화동,FAMILY_RESIDENTIAL,0.6217,TOURIST_DINING,0.604,,,False
경상남도,창원시 진해구,덕산동,FAMILY_RESIDENTIAL,0.6532,PREMIUM,0.6352,TOURIST_DINING,0.6015,False
경상남도,창원시 진해구,병암동,OFFICE_LUNCH,0.6124,FAMILY_RESIDENTIAL,0.6052,,,False
경상남도,창원시 진해구,석동,FAMILY_RESIDENTIAL,0.6538,OFFICE_LUNCH,0.6102,PREMIUM,0.6078,False
경상남도,창원시 진해구,여좌동,TOURIST_DINING,0.7059,,,,,False
경상남도,창원시 진해구,웅동1동,GENERAL,0.4203,,,,,True
경상남도,창원시 진해구,웅동2동,TOURIST_DINING,0.6428,OFFICE_LUNCH,0.6112,PREMIUM,0.6008,False
경상남도,창원시 진해구,웅천동,FAMILY_RESIDENTIAL,0.6046,,,,,False
경상남도,창원시 진해구,이동,FAMILY_RESIDENTIAL,0.6395,PREMIUM,0.6269,OFFICE_LUNCH,0.6262,False
경상남도,창원시 진해구,자은동,FAMILY_RESIDENTIAL,0.7092,PREMIUM,0.6184,,,False
경상남도,창원시 진해구,충무동,TOURIST_DINING,0.7016,NIGHTLIFE_DINING,0.6022,,,False
경상남도,창원시 진해구,태백동,FAMILY_RESIDENTIAL,0.6068,,,,,False
경상남도,창원시 진해구,풍호동,GENERAL,0.38660000000000005,,,,,False
경상남도,통영시,광도면,OFFICE_LUNCH,0.701,TOURIST_DINING,0.6191,PREMIUM,0.603,False
경상남도,통영시,도산면,GENERAL,0.36639999999999995,,,,,False
경상남도,통영시,도천동,TOURIST_DINING,0.7261,,,,,False
경상남도,통영시,명정동,TOURIST_DINING,0.7325,,,,,False
경상남도,통영시,무전동,OFFICE_LUNCH,0.6444,PREMIUM,0.634,,,False
경상남도,통영시,미수동,TOURIST_DINING,0.7503,,,,,False
경상남도,통영시,봉평동,TOURIST_DINING,0.722,,,,,False
경상남도,통영시,북신동,TOURIST_DINING,0.6823,OFFICE_LUNCH,0.6236,PREMIUM,0.6187,False
경상남도,통영시,사량면,TOURIST_DINING,0.7764,,,,,False
경상남도,통영시,산양읍,TOURIST_DINING,0.7551,,,,,False
경상남도,통영시,욕지면,TOURIST_DINING,0.7709,,,,,False
경상남도,통영시,용남면,TOURIST_DINING,0.7733,,,,,False
경상남도,통영시,정량동,TOURIST_DINING,0.7389,PREMIUM,0.6372,OFFICE_LUNCH,0.625,False
경상남도,통영시,중앙동,TOURIST_DINING,0.7465,,,,,False
경상남도,통영시,한산면,GENERAL,0.4176,,,,,True
경상남도,하동군,고전면,GENERAL,0.4156,,,,,True
경상남도,하동군,금남면,TOURIST_DINING,0.7429,,,,,False
경상남도,하동군,금성면,GENERAL,0.4384,,,,,True
경상남도,하동군,북천면,GENERAL,0.37060000000000004,,,,,False
경상남도,하동군,악양면,TOURIST_DINING,0.7982,,,,,False
경상남도,하동군,양보면,GENERAL,0.4073,,,,,True
경상남도,하동군,옥종면,FAMILY_RESIDENTIAL,0.6375,,,,,False
경상남도,하동군,적량면,GENERAL,0.4317,,,,,True
경상남도,하동군,진교면,TOURIST_DINING,0.7178,,,,,False
경상남도,하동군,청암면,GENERAL,0.3486,,,,,False
경상남도,하동군,하동읍,FAMILY_RESIDENTIAL,0.6413,OFFICE_LUNCH,0.6133,TOURIST_DINING,0.6044,False
경상남도,하동군,화개면,TOURIST_DINING,0.7892,,,,,False
경상남도,하동군,횡천면,GENERAL,0.4176,,,,,True
경상남도,함안군,가야읍,OFFICE_LUNCH,0.626,TOURIST_DINING,0.6214,,,False
경상남도,함안군,군북면,TOURIST_DINING,0.7357,,,,,False
경상남도,함안군,대산면,FAMILY_RESIDENTIAL,0.6797,,,,,False
경상남도,함안군,법수면,GENERAL,0.37839999999999996,,,,,False
경상남도,함안군,산인면,TOURIST_DINING,0.7801,,,,,False
경상남도,함안군,여항면,TOURIST_DINING,0.8119,,,,,False
경상남도,함안군,칠북면,GENERAL,0.37629999999999997,,,,,False
경상남도,함안군,칠서면,GENERAL,0.4028,,,,,True
경상남도,함안군,칠원읍,GENERAL,0.3708,,,,,False
경상남도,함안군,함안면,GENERAL,0.39049999999999996,,,,,False
경상남도,함양군,마천면,TOURIST_DINING,0.7613,,,,,False
경상남도,함양군,백전면,TOURIST_DINING,0.7703,,,,,False
경상남도,함양군,병곡면,GENERAL,0.2983,,,,,False
경상남도,함양군,서상면,TOURIST_DINING,0.7377,,,,,False
경상남도,함양군,서하면,TOURIST_DINING,0.8057,,,,,False
경상남도,함양군,수동면,GENERAL,0.4157,,,,,True
경상남도,함양군,안의면,GENERAL,0.28400000000000003,,,,,False
경상남도,함양군,유림면,GENERAL,0.38570000000000004,,,,,False
경상남도,함양군,지곡면,TOURIST_DINING,0.7731,,,,,False
경상남도,함양군,함양읍,OFFICE_LUNCH,0.6269,FAMILY_RESIDENTIAL,0.6183,,,False
경상남도,함양군,휴천면,TOURIST_DINING,0.8043,,,,,False
경상남도,합천군,가야면,TOURIST_DINING,0.7275,,,,,False
경상남도,합천군,가회면,GENERAL,0.4073,,,,,True
경상남도,합천군,대병면,TOURIST_DINING,0.7642,,,,,False
경상남도,합천군,대양면,TOURIST_DINING,0.7216,PREMIUM,0.6079,,,False
경상남도,합천군,덕곡면,GENERAL,0.4104,,,,,True
경상남도,합천군,묘산면,GENERAL,0.36329999999999996,,,,,False
경상남도,합천군,봉산면,TOURIST_DINING,0.8056,,,,,False
경상남도,합천군,삼가면,FAMILY_RESIDENTIAL,0.6673,TOURIST_DINING,0.6068,,,False
경상남도,합천군,쌍백면,FAMILY_RESIDENTIAL,0.607,,,,,False
경상남도,합천군,쌍책면,GENERAL,0.4251,,,,,True
경상남도,합천군,야로면,GENERAL,0.37729999999999997,,,,,False
경상남도,합천군,용주면,GENERAL,0.4078,,,,,True
경상남도,합천군,율곡면,GENERAL,0.4126,,,,,True
경상남도,합천군,적중면,GENERAL,0.39849999999999997,,,,,False
경상남도,합천군,청덕면,TOURIST_DINING,0.8094,,,,,False
경상남도,합천군,초계면,GENERAL,0.26759999999999995,,,,,False
경상남도,합천군,합천읍,TOURIST_DINING,0.6923,,,,,False
경상북도,경산시,남부동,FAMILY_RESIDENTIAL,0.6907,,,,,False
경상북도,경산시,남산면,FAMILY_RESIDENTIAL,0.6153,,,,,False
경상북도,경산시,남천면,GENERAL,0.39039999999999997,,,,,False
경상북도,경산시,동부동,CAMPUS_CASUAL,0.6596,FAMILY_RESIDENTIAL,0.6114,,,False
경상북도,경산시,북부동,OFFICE_LUNCH,0.6202,TOURIST_DINING,0.6114,,,False
경상북도,경산시,서부1동,FAMILY_RESIDENTIAL,0.6502,CAMPUS_CASUAL,0.6158,,,False
경상북도,경산시,서부2동,FAMILY_RESIDENTIAL,0.6903,CAMPUS_CASUAL,0.6328,,,False
경상북도,경산시,압량읍,GENERAL,0.36250000000000004,,,,,False
경상북도,경산시,와촌면,TOURIST_DINING,0.7245,,,,,False
경상북도,경산시,용성면,GENERAL,0.27559999999999996,,,,,False
경상북도,경산시,자인면,GENERAL,0.31010000000000004,,,,,False
경상북도,경산시,중방동,FAMILY_RESIDENTIAL,0.6092,NIGHTLIFE_DINING,0.6026,,,False
경상북도,경산시,중앙동,NIGHTLIFE_DINING,0.6245,FAMILY_RESIDENTIAL,0.6073,,,False
경상북도,경산시,진량읍,GENERAL,0.35829999999999995,,,,,False
경상북도,경산시,하양읍,CAMPUS_CASUAL,0.7131,,,,,False
경상북도,경주시,감포읍,TOURIST_DINING,0.7504,,,,,False
경상북도,경주시,강동면,OFFICE_LUNCH,0.607,,,,,False
경상북도,경주시,건천읍,OFFICE_LUNCH,0.6984,,,,,False
경상북도,경주시,내남면,GENERAL,0.4148,,,,,True
경상북도,경주시,동천동,TOURIST_DINING,0.6938,PREMIUM,0.6422,OFFICE_LUNCH,0.6006,False
경상북도,경주시,문무대왕면,TOURIST_DINING,0.7534,,,,,False
경상북도,경주시,보덕동,TOURIST_DINING,0.7891,OFFICE_LUNCH,0.613,,,False
경상북도,경주시,불국동,TOURIST_DINING,0.7578,,,,,False
경상북도,경주시,산내면,TOURIST_DINING,0.7934,,,,,False
경상북도,경주시,서면,GENERAL,0.37670000000000003,,,,,False
경상북도,경주시,선도동,TOURIST_DINING,0.7026,CAMPUS_CASUAL,0.6342,,,False
경상북도,경주시,성건동,OFFICE_LUNCH,0.6384,TOURIST_DINING,0.6069,,,False
경상북도,경주시,안강읍,OFFICE_LUNCH,0.6721,FAMILY_RESIDENTIAL,0.6268,TOURIST_DINING,0.6007,False
경상북도,경주시,양남면,TOURIST_DINING,0.737,,,,,False
경상북도,경주시,외동읍,GENERAL,0.32310000000000005,,,,,False
경상북도,경주시,용강동,OFFICE_LUNCH,0.6491,FAMILY_RESIDENTIAL,0.6452,PREMIUM,0.6012,False
경상북도,경주시,월성동,TOURIST_DINING,0.8041,,,,,False
경상북도,경주시,중부동,TOURIST_DINING,0.6743,CAMPUS_CASUAL,0.621,,,False
경상북도,경주시,천북면,TOURIST_DINING,0.773,,,,,False
경상북도,경주시,현곡면,FAMILY_RESIDENTIAL,0.6176,,,,,False
경상북도,경주시,황남동,TOURIST_DINING,0.709,CAMPUS_CASUAL,0.604,,,False
경상북도,경주시,황성동,FAMILY_RESIDENTIAL,0.6179,,,,,False
경상북도,경주시,황오동,TOURIST_DINING,0.6827,NIGHTLIFE_DINING,0.6232,CAMPUS_CASUAL,0.617,False
경상북도,고령군,개진면,GENERAL,0.4033,,,,,True
경상북도,고령군,다산면,FAMILY_RESIDENTIAL,0.6055,,,,,False
경상북도,고령군,대가야읍,GENERAL,0.33230000000000004,,,,,False
경상북도,고령군,덕곡면,TOURIST_DINING,0.7551,,,,,False
경상북도,고령군,성산면,OFFICE_LUNCH,0.6347,,,,,False
경상북도,고령군,쌍림면,TOURIST_DINING,0.7525,,,,,False
경상북도,고령군,우곡면,GENERAL,0.4333,,,,,True
경상북도,고령군,운수면,OFFICE_LUNCH,0.6251,,,,,False
경상북도,구미시,고아읍,FAMILY_RESIDENTIAL,0.6112,,,,,False
경상북도,구미시,공단동,OFFICE_LUNCH,0.6248,,,,,False
경상북도,구미시,광평동,GENERAL,0.4501,,,,,True
경상북도,구미시,도개면,OFFICE_LUNCH,0.6247,,,,,False
경상북도,구미시,도량동,FAMILY_RESIDENTIAL,0.698,PREMIUM,0.6119,,,False
경상북도,구미시,무을면,GENERAL,0.26280000000000003,,,,,False
경상북도,구미시,비산동,OFFICE_LUNCH,0.6132,,,,,False
경상북도,구미시,산동읍,FAMILY_RESIDENTIAL,0.6527,,,,,False
경상북도,구미시,상모사곡동,OFFICE_LUNCH,0.6686,PREMIUM,0.6152,,,False
경상북도,구미시,선산읍,GENERAL,0.35850000000000004,,,,,False
경상북도,구미시,선주원남동,TOURIST_DINING,0.6353,PREMIUM,0.6279,,,False
경상북도,구미시,송정동,OFFICE_LUNCH,0.6061,,,,,False
경상북도,구미시,신평1동,OFFICE_LUNCH,0.615,,,,,False
경상북도,구미시,신평2동,FAMILY_RESIDENTIAL,0.6052,,,,,False
경상북도,구미시,양포동,FAMILY_RESIDENTIAL,0.6011,,,,,False
경상북도,구미시,옥성면,GENERAL,0.379,,,,,False
경상북도,구미시,원평동,TOURIST_DINING,0.6777,,,,,False
경상북도,구미시,인동동,NIGHTLIFE_DINING,0.6527,TOURIST_DINING,0.6391,OFFICE_LUNCH,0.6285,False
경상북도,구미시,임오동,FAMILY_RESIDENTIAL,0.6227,TOURIST_DINING,0.6122,PREMIUM,0.6095,False
경상북도,구미시,장천면,GENERAL,0.4065,,,,,True
